,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
146653,INTERNATIONAL THOROUGHBRED BREEDERS INC,10-Q,320573,2005-02-22,edgar/data/320573/0000320573-05-000009.txt,2005-02-22
146666,INTERNET AMERICA INC,10-Q,1001279,2005-02-14,edgar/data/1001279/0001193125-05-029251.txt,2005-02-14
146697,INTERNET COMMERCE CORP,10-Q,894738,2005-03-16,edgar/data/894738/0000950144-05-002608.txt,2005-03-16
146760,INTERPHARM HOLDINGS INC,10-Q,893970,2005-02-14,edgar/data/893970/0001144204-05-004718.txt,2005-02-14
146976,INTERVOICE INC,10-Q,764244,2005-01-10,edgar/data/764244/0000950134-05-000410.txt,2005-01-10
147159,INTRAWARE INC,10-Q,1025134,2005-01-14,edgar/data/1025134/0001104659-05-001491.txt,2005-01-14
147216,INTUIT INC,10-Q,896878,2005-03-08,edgar/data/896878/0000950134-05-004338.txt,2005-03-08
147541,INVESTORS CAPITAL HOLDINGS LTD,10-Q,1001871,2005-02-14,edgar/data/1001871/0001157523-05-001398.txt,2005-02-14
147693,IOMED INC,10-Q,1041652,2005-02-11,edgar/data/1041652/0001104659-05-005712.txt,2005-02-11
147817,IPC ACQUISITION CORP,10-Q,1166720,2005-02-11,edgar/data/1166720/0000950123-05-001601.txt,2005-02-11
147833,IPCS INC,10-Q,1108727,2005-02-09,edgar/data/1108727/0001104659-05-004962.txt,2005-02-09
148076,IRVINE SENSORS CORP/DE/,10-Q,357108,2005-02-11,edgar/data/357108/0001193125-05-025316.txt,2005-02-11
148339,ISLAND PACIFIC INC,10-Q,866535,2005-02-14,edgar/data/866535/0001019687-05-000397.txt,2005-02-14
148365,ISLE OF CAPRI CASINOS INC,10-Q,863015,2005-03-01,edgar/data/863015/0000863015-05-000015.txt,2005-03-01
148595,"ITERIS, INC.",10-Q,350868,2005-02-14,edgar/data/350868/0001104659-05-006462.txt,2005-02-14
149027,IXYS CORP /DE/,10-Q,945699,2005-02-11,edgar/data/945699/0000950134-05-002816.txt,2005-02-11
149335,"Intermix Media, Inc.",10-Q,1088244,2005-02-14,edgar/data/1088244/0001193125-05-028977.txt,2005-02-14
149851,J&J SNACK FOODS CORP,10-Q,785956,2005-01-20,edgar/data/785956/0000785956-05-000002.txt,2005-01-20
149952,JABIL CIRCUIT INC,10-Q,898293,2005-01-07,edgar/data/898293/0000950144-05-000147.txt,2005-01-07
149997,JACK IN THE BOX INC /NEW/,10-Q,807882,2005-03-04,edgar/data/807882/0000950137-05-002677.txt,2005-03-04
150050,JACKSON HEWITT TAX SERVICE INC,10-Q,1283552,2005-03-16,edgar/data/1283552/0001104659-05-011549.txt,2005-03-16
150182,JACLYN INC,10-Q,52969,2005-02-14,edgar/data/52969/0001019056-05-000213.txt,2005-02-14
150189,JACO ELECTRONICS INC,10-Q,52971,2005-02-14,edgar/data/52971/0000052971-05-000007.txt,2005-02-14
150218,JACOBS ENGINEERING GROUP INC /DE/,10-Q,52988,2005-02-08,edgar/data/52988/0001193125-05-022196.txt,2005-02-08
150365,JACUZZI BRANDS INC,10-Q,1056874,2005-02-09,edgar/data/1056874/0000950144-05-001079.txt,2005-02-09
150692,JANE BUTEL CORP,10-Q,1204853,2005-02-14,edgar/data/1204853/0001264931-05-000051.txt,2005-02-14
150702,JANEL WORLD TRADE LTD,10-Q,1133062,2005-02-17,edgar/data/1133062/0001144204-05-005311.txt,2005-02-17
151068,JDS UNIPHASE CORP /CA/,10-Q,912093,2005-02-10,edgar/data/912093/0000950134-05-002597.txt,2005-02-10
151157,JEFFERSON BANCSHARES INC,10-Q,1222915,2005-02-08,edgar/data/1222915/0000909654-05-000340.txt,2005-02-08
151335,JENNIFER CONVERTIBLES INC,10-Q,806817,2005-01-11,edgar/data/806817/0001091692-05-000001.txt,2005-01-11
151610,JEWETT CAMERON TRADING CO LTD,10-Q,885307,2005-01-19,edgar/data/885307/0001217160-05-000016.txt,2005-01-19
151676,JL HALSEY CORP,10-Q,1166220,2005-02-14,edgar/data/1166220/0001104659-05-006328.txt,2005-02-14
151682,JLG INDUSTRIES INC,10-Q,216275,2005-03-01,edgar/data/216275/0000950133-05-000791.txt,2005-03-01
151716,JLM COUTURE INC,10-Q,806384,2005-03-22,edgar/data/806384/0001088127-05-000019.txt,2005-03-22
152188,JOHNSON CONTROLS INC,10-Q,53669,2005-01-31,edgar/data/53669/0000950137-05-000932.txt,2005-01-31
152396,JOHNSON OUTDOORS INC,10-Q,788329,2005-02-09,edgar/data/788329/0000897069-05-000352.txt,2005-02-09
152975,JORGENSEN EARLE M CO /DE/,10-Q,54003,2005-02-11,edgar/data/54003/0001193125-05-025754.txt,2005-02-11
153121,JOY GLOBAL INC,10-Q,801898,2005-02-28,edgar/data/801898/0000801898-05-000032.txt,2005-02-28
153565,JUMPKING INC,10-Q,1101201,2005-01-11,edgar/data/1101201/0000934798-05-000006.txt,2005-01-11
153997,K FED BANCORP,10-Q,1270985,2005-02-09,edgar/data/1270985/0001188112-05-000223.txt,2005-02-09
155439,KEITHLEY INSTRUMENTS INC,10-Q,54991,2005-02-09,edgar/data/54991/0000950152-05-000911.txt,2005-02-09
155961,KEMET CORP,10-Q,887730,2005-02-09,edgar/data/887730/0001104659-05-004964.txt,2005-02-09
156080,KENNAMETAL INC,10-Q,55242,2005-02-09,edgar/data/55242/0000950152-05-000889.txt,2005-02-09
156247,KENSEY NASH CORP,10-Q,1002811,2005-02-09,edgar/data/1002811/0001144204-05-003649.txt,2005-02-09
156706,KEWAUNEE SCIENTIFIC CORP /DE/,10-Q,55529,2005-03-16,edgar/data/55529/0001193125-05-052809.txt,2005-03-16
156753,KEY TECHNOLOGY INC,10-Q,906193,2005-02-09,edgar/data/906193/0000906193-05-000012.txt,2005-02-09
156779,KEY TRONIC CORP,10-Q,719733,2005-02-16,edgar/data/719733/0001193125-05-030674.txt,2005-02-16
156889,KEYNOTE SYSTEMS INC,10-Q,1032761,2005-02-09,edgar/data/1032761/0001193125-05-023602.txt,2005-02-09
156976,KEYSTONE AUTOMOTIVE INDUSTRIES INC,10-Q,1012393,2005-02-09,edgar/data/1012393/0001193125-05-023612.txt,2005-02-09
157087,KIANTONE PIPELINE CO,10-Q,1045539,2005-01-14,edgar/data/1045539/0001193125-05-006392.txt,2005-01-14
157091,KIANTONE PIPELINE CORP,10-Q,830253,2005-01-14,edgar/data/830253/0001193125-05-006392.txt,2005-01-14
157305,KIMBALL INTERNATIONAL INC,10-Q,55772,2005-02-04,edgar/data/55772/0000055772-05-000004.txt,2005-02-04
157656,KING PHARMACEUTICALS INC,10-Q,1047699,2005-03-21,edgar/data/1047699/0000950144-05-002863.txt,2005-03-21
158144,KLA TENCOR CORP,10-Q,319201,2005-02-03,edgar/data/319201/0001206774-05-000097.txt,2005-02-03
158502,KMG CHEMICALS INC,10-Q,1028215,2005-03-15,edgar/data/1028215/0001104659-05-011166.txt,2005-03-15
158516,KNAPE & VOGT MANUFACTURING CO,10-Q,56362,2005-01-31,edgar/data/56362/0000926044-05-000067.txt,2005-01-31
159732,KOSS CORP,10-Q,56701,2005-02-14,edgar/data/56701/0000950134-05-003071.txt,2005-02-14
160302,KRONOS INC,10-Q,886903,2005-02-09,edgar/data/886903/0000886903-05-000028.txt,2005-02-09
160622,KULICKE & SOFFA INDUSTRIES INC,10-Q,56978,2005-02-09,edgar/data/56978/0001193125-05-023622.txt,2005-02-09
160893,KV PHARMACEUTICAL CO /DE/,10-Q,57055,2005-02-09,edgar/data/57055/0001068800-05-000085.txt,2005-02-09
160950,KWIK FIL INC,10-Q,1045540,2005-01-14,edgar/data/1045540/0001193125-05-006392.txt,2005-01-14
160954,KWIK FILL INC,10-Q,1045541,2005-01-14,edgar/data/1045541/0001193125-05-006392.txt,2005-01-14
161084,Kearny Financial Corp.,10-Q,1295664,2005-02-18,edgar/data/1295664/0000946275-05-000228.txt,2005-02-18
161782,LA PETITE ACADEMY INC,10-Q,901116,2005-03-01,edgar/data/901116/0000950137-05-002482.txt,2005-03-01
161812,LA-Z-BOY INC,10-Q,57131,2005-02-08,edgar/data/57131/0000057131-05-000004.txt,2005-02-08
161821,LABARGE INC,10-Q,57139,2005-02-04,edgar/data/57139/0000057139-05-000006.txt,2005-02-04
162033,LACLEDE GAS CO,10-Q,57183,2005-01-28,edgar/data/57183/0001068800-05-000053.txt,2005-01-28
162037,LACLEDE GROUP INC,10-Q,1126956,2005-01-28,edgar/data/1126956/0001068800-05-000053.txt,2005-01-28
162332,LAIDLAW INTERNATIONAL INC,10-Q,737874,2005-01-10,edgar/data/737874/0000950137-05-000229.txt,2005-01-10
162476,LAM RESEARCH CORP,10-Q,707549,2005-02-03,edgar/data/707549/0000950134-05-001994.txt,2005-02-03
162713,LANCASTER COLONY CORP,10-Q,57515,2005-02-09,edgar/data/57515/0000950152-05-000902.txt,2005-02-09
162866,LANDAUER INC,10-Q,825410,2005-02-08,edgar/data/825410/0000892626-05-000036.txt,2005-02-08
162883,LANDEC CORP \CA\,10-Q,1005286,2005-01-07,edgar/data/1005286/0001104659-05-000657.txt,2005-01-07
163265,LANNETT CO INC,10-Q,57725,2005-02-08,edgar/data/57725/0000950124-05-000595.txt,2005-02-08
163298,LANTRONIX INC,10-Q,1114925,2005-02-14,edgar/data/1114925/0001019687-05-000402.txt,2005-02-14
163685,LASERCARD CORP,10-Q,30140,2005-02-08,edgar/data/30140/0001188112-05-000219.txt,2005-02-08
163719,LASERSIGHT INC /DE,10-Q,879301,2005-03-22,edgar/data/879301/0001177497-05-000047.txt,2005-03-22
163942,LAUREL CAPITAL GROUP INC,10-Q,892158,2005-02-14,edgar/data/892158/0000950152-05-001132.txt,2005-02-14
164137,LAWSON SOFTWARE INC,10-Q,1141517,2005-01-07,edgar/data/1141517/0001104659-05-000829.txt,2005-01-07
164276,LAZARE KAPLAN INTERNATIONAL INC,10-Q,202375,2005-01-11,edgar/data/202375/0000950117-05-000183.txt,2005-01-11
164547,"LEARNING CARE GROUP, INC",10-Q,1003648,2005-02-22,edgar/data/1003648/0001169232-05-001123.txt,2005-02-22
164556,LEARNING TREE INTERNATIONAL INC,10-Q,1002037,2005-02-08,edgar/data/1002037/0001193125-05-022323.txt,2005-02-08
164710,LECROY CORP,10-Q,943580,2005-02-10,edgar/data/943580/0000890163-05-000071.txt,2005-02-10
164841,LEE ENTERPRISES INC,10-Q,58361,2005-02-09,edgar/data/58361/0001193125-05-023614.txt,2005-02-09
164929,LEE SARA CORP,10-Q,23666,2005-01-31,edgar/data/23666/0001193125-05-015364.txt,2005-01-31
165218,LEGG MASON INC,10-Q,704051,2005-02-08,edgar/data/704051/0000704051-05-000026.txt,2005-02-08
165769,LEINER HEALTH PRODUCTS INC,10-Q,1043055,2005-02-08,edgar/data/1043055/0001104659-05-004655.txt,2005-02-08
166082,LESLIES POOLMART INC,10-Q,866048,2005-02-14,edgar/data/866048/0001193125-05-028565.txt,2005-02-14
167295,LIFECORE BIOMEDICAL INC,10-Q,28626,2005-02-09,edgar/data/28626/0000950134-05-002408.txt,2005-02-09
167356,LIFEPOINT INC,10-Q,910523,2005-02-14,edgar/data/910523/0001019687-05-000396.txt,2005-02-14
167483,LIGHTPATH TECHNOLOGIES INC,10-Q,889971,2005-02-14,edgar/data/889971/0001193125-05-029585.txt,2005-02-14
168074,LINDSAY MANUFACTURING CO,10-Q,836157,2005-01-10,edgar/data/836157/0000950137-05-000213.txt,2005-01-10
168105,LINEAR TECHNOLOGY CORP /CA/,10-Q,791907,2005-02-11,edgar/data/791907/0000950005-05-000163.txt,2005-02-11
168284,LIONS GATE ENTERTAINMENT CORP /CN/,10-Q,929351,2005-02-09,edgar/data/929351/0000950129-05-001094.txt,2005-02-09
168398,LIQUIDMETAL TECHNOLOGIES INC,10-Q,1141240,2005-01-03,edgar/data/1141240/0001104659-05-000115.txt,2005-01-03
168576,LITTLE SIOUX CORN PROCESSORS LLC,10-Q,1229899,2005-02-14,edgar/data/1229899/0001104659-05-006384.txt,2005-02-14
168794,LML PAYMENT SYSTEMS INC,10-Q,781891,2005-02-09,edgar/data/781891/0001085037-05-000164.txt,2005-02-09
169207,LOGIC DEVICES INC,10-Q,802851,2005-01-26,edgar/data/802851/0000802851-05-000002.txt,2005-01-26
169242,LOGILITY INC,10-Q,1043915,2005-03-14,edgar/data/1043915/0001193125-05-049465.txt,2005-03-14
169708,LONGVIEW FIBRE CO,10-Q,60302,2005-03-11,edgar/data/60302/0000060302-05-000020.txt,2005-03-11
170450,LOWRANCE ELECTRONICS INC,10-Q,804073,2005-02-28,edgar/data/804073/0000950134-05-003885.txt,2005-02-28
170489,LPA HOLDING CORP,10-Q,1062774,2005-03-01,edgar/data/1062774/0000950137-05-002482.txt,2005-03-01
170571,LSI INDUSTRIES INC,10-Q,763532,2005-02-04,edgar/data/763532/0000892251-05-000118.txt,2005-02-04
170664,LTX CORP,10-Q,357020,2005-03-14,edgar/data/357020/0001193125-05-049387.txt,2005-03-14
170786,LUBYS INC,10-Q,16099,2005-01-03,edgar/data/16099/0000950134-04-020047.txt,2005-01-03
170856,LUCENT TECHNOLOGIES INC,10-Q,1006240,2005-02-04,edgar/data/1006240/0000950117-05-000478.txt,2005-02-04
170897,LUCILLE FARMS INC,10-Q,908179,2005-02-15,edgar/data/908179/0001125282-05-000802.txt,2005-02-15
171280,"LXU Healthcare, Inc.",10-Q,793523,2005-02-22,edgar/data/793523/0001110550-05-000018.txt,2005-02-22
172343,M B A HOLDINGS INC,10-Q,1097273,2005-03-22,edgar/data/1097273/0000950005-05-000285.txt,2005-03-22
172641,MACC PRIVATE EQUITIES INC,10-Q,923808,2005-02-14,edgar/data/923808/0000922907-05-000118.txt,2005-02-14
173053,MACROMEDIA INC,10-Q,913949,2005-02-08,edgar/data/913949/0001193125-05-022302.txt,2005-02-08
173392,MAGELLAN PETROLEUM CORP /DE/,10-Q,61398,2005-02-15,edgar/data/61398/0000950123-05-001886.txt,2005-02-15
173425,MAGMA DESIGN AUTOMATION INC,10-Q,1065034,2005-02-09,edgar/data/1065034/0001193125-05-023479.txt,2005-02-09
173507,MAGNETEK INC,10-Q,751085,2005-02-11,edgar/data/751085/0001104659-05-005371.txt,2005-02-11
173833,MAIR HOLDINGS INC,10-Q,835768,2005-02-14,edgar/data/835768/0001104659-05-006503.txt,2005-02-14
173880,MAJESCO HOLDINGS INC,10-Q,1076682,2005-03-17,edgar/data/1076682/0000950136-05-001446.txt,2005-03-17
174122,MAN SANG HOLDINGS INC,10-Q,807630,2005-02-07,edgar/data/807630/0000950123-05-001233.txt,2005-02-07
174255,MANATRON INC,10-Q,798736,2005-03-16,edgar/data/798736/0000905729-05-000121.txt,2005-03-16
174271,MANCHESTER TECHNOLOGIES INC,10-Q,1023876,2005-03-14,edgar/data/1023876/0001023876-05-000006.txt,2005-03-14
174815,MANUGISTICS GROUP INC,10-Q,908440,2005-01-10,edgar/data/908440/0001104659-05-000966.txt,2005-01-10
174868,MAPICS INC,10-Q,848551,2005-02-08,edgar/data/848551/0001193125-05-021793.txt,2005-02-08
174898,MAPINFO CORP,10-Q,916238,2005-02-04,edgar/data/916238/0000916238-05-000006.txt,2005-02-04
175111,MARCUS CORP,10-Q,62234,2005-01-04,edgar/data/62234/0000897069-05-000030.txt,2005-01-04
175265,MARINEMAX INC,10-Q,1057060,2005-02-09,edgar/data/1057060/0000950124-05-000646.txt,2005-02-09
175911,MARSH SUPERMARKETS INC,10-Q,62737,2005-02-15,edgar/data/62737/0000950144-05-001483.txt,2005-02-15
176012,MARSHALL EDWARDS INC,10-Q,1262104,2005-02-11,edgar/data/1262104/0000950133-05-000461.txt,2005-02-11
176096,MARTEK BIOSCIENCES CORP,10-Q,892025,2005-03-14,edgar/data/892025/0000950133-05-001018.txt,2005-03-14
177392,MATERIAL SCIENCES CORP,10-Q,755003,2005-01-10,edgar/data/755003/0001193125-05-003645.txt,2005-01-10
177633,MATRIX SERVICE CO,10-Q,866273,2005-01-06,edgar/data/866273/0001193125-05-002478.txt,2005-01-06
177652,MATRIXONE INC,10-Q,786998,2005-02-07,edgar/data/786998/0001193125-05-020961.txt,2005-02-07
177770,MATTHEWS INTERNATIONAL CORP,10-Q,63296,2005-02-08,edgar/data/63296/0000063296-05-000013.txt,2005-02-08
177970,MAX & ERMAS RESTAURANTS INC,10-Q,706471,2005-03-31,edgar/data/706471/0000950152-05-002784.txt,2005-03-31
178007,MAXCO INC,10-Q,78966,2005-02-14,edgar/data/78966/0000950124-05-000817.txt,2005-02-14
178042,MAXIM INTEGRATED PRODUCTS INC,10-Q,743316,2005-02-03,edgar/data/743316/0001206774-05-000095.txt,2005-02-03
178056,MAXIM PHARMACEUTICALS INC,10-Q,1013351,2005-02-03,edgar/data/1013351/0001104659-05-003867.txt,2005-02-03
178117,MAXIMUS INC,10-Q,1032220,2005-02-08,edgar/data/1032220/0001104659-05-004649.txt,2005-02-08
178396,MAYORS JEWELERS INC/DE,10-Q,817946,2005-01-07,edgar/data/817946/0000950144-05-000138.txt,2005-01-07
178418,MAYS J W INC,10-Q,54187,2005-03-10,edgar/data/54187/0000054187-05-000003.txt,2005-03-10
180281,MCKESSON CORP,10-Q,927653,2005-02-01,edgar/data/927653/0000950134-05-001798.txt,2005-02-01
180743,MCRAE INDUSTRIES INC,10-Q,729284,2005-03-15,edgar/data/729284/0000950144-05-002540.txt,2005-03-15
180957,MEADE INSTRUMENTS CORP,10-Q,1032067,2005-01-07,edgar/data/1032067/0000950137-05-000182.txt,2005-01-07
181076,MEASUREMENT SPECIALTIES INC,10-Q,778734,2005-02-09,edgar/data/778734/0001015402-05-000580.txt,2005-02-09
181190,MEDCATH CORP,10-Q,1139463,2005-02-08,edgar/data/1139463/0000950144-05-000981.txt,2005-02-08
181343,MEDIA SERVICES GROUP INC,10-Q,14280,2005-02-14,edgar/data/14280/0000014280-05-000017.txt,2005-02-14
181417,MEDIANEWS GROUP INC,10-Q,918944,2005-02-14,edgar/data/918944/0001035704-05-000080.txt,2005-02-14
181425,MEDICAL ACTION INDUSTRIES INC,10-Q,748270,2005-02-04,edgar/data/748270/0001193125-05-019636.txt,2005-02-04
181565,MEDICIS PHARMACEUTICAL CORP,10-Q,859368,2005-02-09,edgar/data/859368/0000950124-05-000649.txt,2005-02-09
181707,MEDIWARE INFORMATION SYSTEMS INC,10-Q,874733,2005-02-01,edgar/data/874733/0000874733-05-000006.txt,2005-02-01
181774,MEDTRONIC INC,10-Q,64670,2005-03-07,edgar/data/64670/0001104659-05-009815.txt,2005-03-07
181812,MEDWAVE INC,10-Q,876043,2005-02-04,edgar/data/876043/0000950134-05-002108.txt,2005-02-04
181904,MEGADATA CORP,10-Q,225628,2005-03-15,edgar/data/225628/0000909012-05-000262.txt,2005-03-15
182362,MEMRY CORP,10-Q,720896,2005-02-14,edgar/data/720896/0001193125-05-028532.txt,2005-02-14
182498,MENTOR CORP /MN/,10-Q,64892,2005-02-08,edgar/data/64892/0000064892-05-000006.txt,2005-02-08
182806,MERCURY AIR GROUP INC,10-Q,52532,2005-02-14,edgar/data/52532/0000950129-05-001323.txt,2005-02-14
182818,MERCURY COMPUTER SYSTEMS INC,10-Q,1049521,2005-02-08,edgar/data/1049521/0001193125-05-022131.txt,2005-02-08
182897,MEREDITH CORP,10-Q,65011,2005-01-25,edgar/data/65011/0000065011-05-000011.txt,2005-01-25
182963,MERIDIAN BIOSCIENCE INC,10-Q,794172,2005-02-09,edgar/data/794172/0000950152-05-000887.txt,2005-02-09
183129,MERITAGE HOSPITALITY GROUP INC,10-Q,808219,2005-03-30,edgar/data/808219/0000892251-05-000291.txt,2005-03-30
183168,MERIX CORP,10-Q,921365,2005-01-06,edgar/data/921365/0001193125-05-002317.txt,2005-01-06
183976,MESA AIR GROUP INC,10-Q,810332,2005-02-09,edgar/data/810332/0000950124-05-000647.txt,2005-02-09
184093,META FINANCIAL GROUP INC,10-Q,907471,2005-02-14,edgar/data/907471/0000914317-05-000583.txt,2005-02-14
184127,METAL MANAGEMENT INC,10-Q,795665,2005-02-02,edgar/data/795665/0000950137-05-001056.txt,2005-02-02
184298,METHODE ELECTRONICS INC,10-Q,65270,2005-03-11,edgar/data/65270/0000950124-05-001445.txt,2005-03-11
184690,MEXCO ENERGY CORP,10-Q,66418,2005-02-14,edgar/data/66418/0001144204-05-004632.txt,2005-02-14
184840,MFB CORP,10-Q,916396,2005-02-14,edgar/data/916396/0000916396-05-000011.txt,2005-02-14
184863,MFC DEVELOPMENT CORP,10-Q,1125532,2005-01-13,edgar/data/1125532/0001125532-05-000002.txt,2005-01-13
185280,MGP INGREDIENTS INC,10-Q,835011,2005-02-09,edgar/data/835011/0001104659-05-004864.txt,2005-02-09
185554,MICROCHIP TECHNOLOGY INC,10-Q,827054,2005-02-08,edgar/data/827054/0001104659-05-004665.txt,2005-02-08
185627,MICROMUSE INC,10-Q,1036425,2005-02-09,edgar/data/1036425/0001193125-05-023423.txt,2005-02-09
185680,MICRON TECHNOLOGY INC,10-Q,723125,2005-01-11,edgar/data/723125/0001104659-05-001073.txt,2005-01-11
185703,MICROS SYSTEMS INC,10-Q,320345,2005-02-09,edgar/data/320345/0001104659-05-004953.txt,2005-02-09
185726,MICROSEMI CORP,10-Q,310568,2005-02-11,edgar/data/310568/0001193125-05-027072.txt,2005-02-11
185742,MICROSOFT CORP,10-Q,789019,2005-01-27,edgar/data/789019/0001193125-05-013133.txt,2005-01-27
185829,MICROWAVE FILTER CO INC /NY/,10-Q,716688,2005-02-09,edgar/data/716688/0000716688-05-000002.txt,2005-02-09
186913,MILLER HERMAN INC,10-Q,66382,2005-01-05,edgar/data/66382/0000926044-05-000008.txt,2005-01-05
187481,"MINDSPEED TECHNOLOGIES, INC",10-Q,1224370,2005-02-08,edgar/data/1224370/0000950137-05-001357.txt,2005-02-08
187673,MINN DAK FARMERS COOPERATIVE,10-Q,948218,2005-01-14,edgar/data/948218/0000897101-05-000102.txt,2005-01-14
187745,MIPS TECHNOLOGIES INC,10-Q,1059786,2005-02-07,edgar/data/1059786/0001103969-05-000028.txt,2005-02-07
187840,MISONIX INC,10-Q,880432,2005-02-10,edgar/data/880432/0001144204-05-003902.txt,2005-02-10
188160,MITY ENTERPRISES INC,10-Q,921030,2005-01-31,edgar/data/921030/0000921030-05-000005.txt,2005-01-31
188513,MOBIUS MANAGEMENT SYSTEMS INC,10-Q,1025148,2005-02-03,edgar/data/1025148/0000922423-05-000142.txt,2005-02-03
188591,MODENA 3 INC,10-Q,1271076,2005-03-24,edgar/data/1271076/0001052918-05-000151.txt,2005-03-24
188615,MODINE MANUFACTURING CO,10-Q,67347,2005-02-04,edgar/data/67347/0000067347-05-000072.txt,2005-02-04
188856,MOLDFLOW CORP,10-Q,1103234,2005-02-02,edgar/data/1103234/0000950135-05-000416.txt,2005-02-02
188925,MOLEX INC,10-Q,67472,2005-03-21,edgar/data/67472/0000067472-05-000015.txt,2005-03-21
189455,MONITRONICS INTERNATIONAL INC,10-Q,1265107,2005-02-08,edgar/data/1265107/0001193125-05-022226.txt,2005-02-08
189470,MONMOUTH REAL ESTATE INVESTMENT CORP,10-Q,67625,2005-02-08,edgar/data/67625/0000067625-05-000008.txt,2005-02-08
189534,MONRO MUFFLER BRAKE INC,10-Q,876427,2005-02-03,edgar/data/876427/0000950152-05-000716.txt,2005-02-03
189577,MONSANTO CO /NEW/,10-Q,1110783,2005-01-10,edgar/data/1110783/0001110783-05-000004.txt,2005-01-10
189862,MOOG INC,10-Q,67887,2005-02-03,edgar/data/67887/0000899797-05-000031.txt,2005-02-03
191518,MOSAIC CO,10-Q,1285785,2005-01-19,edgar/data/1285785/0001193125-05-008138.txt,2005-01-19
191570,MOSCOW CABLECOM CORP,10-Q,6383,2005-01-18,edgar/data/6383/0000006383-05-000003.txt,2005-01-18
191725,MOTHERS WORK INC,10-Q,896985,2005-02-09,edgar/data/896985/0001104659-05-004681.txt,2005-02-09
192042,MOVIE STAR INC /NY/,10-Q,93631,2005-02-10,edgar/data/93631/0000950136-05-000726.txt,2005-02-10
192141,MPHASE TECHNOLOGIES INC,10-Q,825322,2005-02-15,edgar/data/825322/0001204459-05-000087.txt,2005-02-15
192249,MPW INDUSTRIAL SERVICES GROUP INC,10-Q,1047098,2005-02-14,edgar/data/1047098/0001193125-05-029398.txt,2005-02-14
192268,MRO SOFTWARE INC,10-Q,920354,2005-02-09,edgar/data/920354/0000950135-05-000550.txt,2005-02-09
192406,MSC INDUSTRIAL DIRECT CO INC,10-Q,1003078,2005-01-06,edgar/data/1003078/0001104659-05-000519.txt,2005-01-06
192592,MTI TECHNOLOGY CORP,10-Q,901696,2005-02-15,edgar/data/901696/0000950137-05-001829.txt,2005-02-15
192610,"MTM Technologies, Inc.",10-Q,906282,2005-02-14,edgar/data/906282/0000950120-05-000086.txt,2005-02-14
192644,"MTS MEDICATION TECHNOLOGIES, INC /DE/",10-Q,823560,2005-02-11,edgar/data/823560/0000823560-05-000003.txt,2005-02-11
192655,MTS SYSTEMS CORP,10-Q,68709,2005-02-08,edgar/data/68709/0000897101-05-000356.txt,2005-02-08
192898,MULTI COLOR CORP,10-Q,819220,2005-02-14,edgar/data/819220/0001193125-05-028848.txt,2005-02-14
192914,MULTI FINELINE ELECTRONIX INC,10-Q,830916,2005-02-10,edgar/data/830916/0001193125-05-024738.txt,2005-02-10
192984,MULTIMEDIA GAMES INC,10-Q,896400,2005-02-09,edgar/data/896400/0001193125-05-023615.txt,2005-02-09
193980,"MVC CAPITAL, INC.",10-Q,1099941,2005-03-11,edgar/data/1099941/0000950137-05-002872.txt,2005-03-11
194119,MYLAN LABORATORIES INC,10-Q,69499,2005-02-09,edgar/data/69499/0000950128-05-000038.txt,2005-02-09
194189,MYRIAD GENETICS INC,10-Q,899923,2005-02-08,edgar/data/899923/0001104659-05-004530.txt,2005-02-08
195775,"Mueller Group, Inc.",10-Q,1290999,2005-03-31,edgar/data/1290999/0001047469-05-008502.txt,2005-03-31
195784,"Mueller Water Products, Inc.",10-Q,1291000,2005-03-31,edgar/data/1291000/0001047469-05-008500.txt,2005-03-31
196288,NAPCO SECURITY SYSTEMS INC,10-Q,69633,2005-02-11,edgar/data/69633/0000950123-05-001613.txt,2005-02-11
196326,NAPSTER INC,10-Q,1122787,2005-02-09,edgar/data/1122787/0001193125-05-023637.txt,2005-02-09
196396,NASB FINANCIAL INC,10-Q,1059131,2005-02-14,edgar/data/1059131/0001059131-05-000006.txt,2005-02-14
196468,NASSDA CORP,10-Q,1157624,2005-02-09,edgar/data/1157624/0001104659-05-004902.txt,2005-02-09
196548,NATHANS FAMOUS INC,10-Q,69733,2005-02-08,edgar/data/69733/0000950123-05-001291.txt,2005-02-08
196673,NATIONAL BEEF PACKING CO LLC,10-Q,1273784,2005-01-10,edgar/data/1273784/0001289237-05-000008.txt,2005-01-10
196678,NATIONAL BEVERAGE CORP,10-Q,69891,2005-03-15,edgar/data/69891/0000950144-05-002550.txt,2005-03-15
196888,NATIONAL FUEL GAS CO,10-Q,70145,2005-02-09,edgar/data/70145/0000070145-05-000020.txt,2005-02-09
197020,NATIONAL HOME HEALTH CARE CORP,10-Q,728389,2005-03-17,edgar/data/728389/0000910680-05-000229.txt,2005-03-17
197076,NATIONAL MEDICAL HEALTH CARD SYSTEMS INC,10-Q,813562,2005-02-14,edgar/data/813562/0000813562-05-000011.txt,2005-02-14
197279,NATIONAL RESIDENTIAL PROPERTIES NV INC,10-Q,1096840,2005-02-22,edgar/data/1096840/0001200952-05-000190.txt,2005-02-22
197284,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,10-Q,70502,2005-01-14,edgar/data/70502/0000070502-05-000018.txt,2005-01-14
